10.81, 83.76, -28.20, -4.79, -1.28, -8.80, -0.42, -0.17, 0.84, 250199365, 1215384875, 49010, 286565
10.81, 83.76, -28.20, -4.57, -0.42, -9.57, -0.40, -0.16, 0.86, 250199365, 1215384875, 49010, 286571
10.81, 83.76, -28.20, -4.81, 0.03, -10.29, -0.38, -0.16, 0.86, 250199365, 1215384875, 49010, 286577
10.81, 83.76, -28.20, -5.97, 0.21, -10.71, -0.37, -0.15, 0.87, 250199365, 1215384875, 49010, 286582
10.81, 83.76, -28.20, -7.43, 0.12, -10.73, -0.36, -0.16, 0.88, 250199365, 1215384875, 49010, 286588
10.81, 83.76, -28.20, -8.93, 0.04, -10.76, -0.36, -0.16, 0.88, 250199365, 1215384875, 49010, 286594
10.81, 83.76, -28.20, -10.80, -0.12, -11.55, -0.36, -0.17, 0.87, 250199365, 1215384875, 49010, 286600
10.81, 83.76, -28.20, -10.92, -0.09, -12.26, -0.35, -0.17, 0.86, 250199365, 1215384875, 49010, 286606
10.81, 83.76, -28.20, -11.02, 0.07, -12.90, -0.34, -0.17, 0.85, 250199365, 1215384875, 49010, 286612
10.81, 83.76, -28.20, -11.31, 0.29, -13.44, -0.33, -0.17, 0.85, 250199365, 1215384875, 49010, 286618
10.81, 83.76, -28.20, -11.94, 0.53, -13.80, -0.33, -0.16, 0.85, 250199365, 1215384875, 49010, 286624
10.81, 83.76, -28.20, -12.72, 0.26, -14.65, -0.31, -0.15, 0.83, 250199365, 1215384875, 49010, 286630
10.81, 83.76, -28.20, -12.35, 0.01, -15.24, -0.30, -0.13, 0.82, 250199365, 1215384875, 49010, 286636
10.81, 83.76, -28.20, -11.54, -0.20, -15.75, -0.29, -0.12, 0.82, 250199365, 1215384875, 49010, 286642
10.81, 83.76, -28.20, -10.10, -0.37, -16.30, -0.29, -0.10, 0.81, 250199365, 1215384875, 49010, 286648
10.81, 83.76, -28.20, -8.68, -0.49, -16.77, -0.28, -0.08, 0.80, 250199365, 1215384875, 49010, 286654
10.81, 83.76, -28.20, -6.17, 0.31, -16.38, -0.28, -0.05, 0.80, 250199365, 1215384875, 49010, 286660
12.78, 81.45, -27.88, -4.86, 0.91, -15.34, -0.27, -0.01, 0.81, 250199365, 1215384875, 49010, 286666
12.78, 81.45, -27.88, -3.46, 1.56, -14.05, -0.27, 0.01, 0.81, 250199365, 1215384875, 49010, 286672
12.78, 81.45, -27.88, -2.40, -1.06, -11.60, 0.02, 0.30, 1.50, 250199365, 1215384875, 49010, 286678
12.78, 81.45, -27.88, -7.51, -20.10, 0.88, 0.03, 0.59, 1.20, 250199365, 1215384875, 49010, 286684
12.78, 81.45, -27.88, 11.99, -24.03, 20.04, -0.00, 0.36, 0.93, 250199365, 1215384875, 49010, 286690
12.78, 81.45, -27.88, 12.15, -19.83, 22.29, -0.13, 0.01, 0.78, 250199365, 1215384875, 49010, 286696
12.78, 81.45, -27.88, 7.66, -17.33, 21.97, -0.17, -0.03, 0.84, 250199365, 1215384875, 49010, 286702
12.78, 81.45, -27.88, 8.13, -16.35, 20.39, -0.21, -0.06, 0.95, 250199365, 1215384875, 49010, 286708
12.78, 81.45, -27.88, 14.23, -15.66, 18.68, -0.13, -0.09, 1.02, 250199365, 1215384875, 49010, 286714
12.78, 81.45, -27.88, 16.56, -12.48, 15.86, -0.09, -0.13, 1.02, 250199365, 1215384875, 49010, 286720
12.78, 81.45, -27.88, 9.50, -8.85, 12.39, -0.14, -0.24, 0.95, 250199365, 1215384875, 49010, 286726
12.78, 81.45, -27.88, 0.57, -7.42, 6.91, -0.11, -0.23, 1.05, 250199365, 1215384875, 49010, 286732
12.78, 81.45, -27.88, -4.88, -9.44, 2.51, -0.10, -0.17, 1.11, 250199365, 1215384875, 49010, 286738
12.78, 81.45, -27.88, -8.03, -14.64, -1.19, -0.14, -0.13, 1.10, 250199365, 1215384875, 49010, 286744
12.78, 81.45, -27.88, -11.15, -20.19, -3.98, -0.22, -0.06, 1.00, 250199365, 1215384875, 49010, 286750
12.78, 81.45, -27.88, -10.63, -22.88, -1.11, -0.37, 0.11, 0.79, 250199365, 1215384875, 49010, 286756
12.78, 81.45, -27.88, -8.67, -20.84, 5.29, -0.37, 0.14, 0.74, 250199365, 1215384875, 49010, 286762
12.78, 81.45, -27.88, -7.74, -18.26, 12.33, -0.33, 0.14, 0.71, 250199365, 1215384875, 49010, 286768
12.78, 81.45, -27.88, -6.37, -15.53, 18.77, -0.30, 0.11, 0.68, 250199365, 1215384875, 49010, 286774
12.78, 81.45, -27.88, -1.50, -9.76, 27.69, -0.31, 0.03, 0.67, 250199365, 1215384875, 49010, 286780
12.78, 81.45, -27.88, 0.53, -7.28, 30.11, -0.32, 0.00, 0.67, 250199365, 1215384875, 49010, 286786
12.45, 81.78, -28.20, 2.30, -5.04, 32.26, -0.35, -0.02, 0.67, 250199365, 1215384875, 49010, 286793
12.45, 81.78, -28.20, 5.00, -2.30, 34.05, -0.38, -0.04, 0.64, 250199372, 1215384867, 48080, 286799
12.45, 81.78, -28.20, 7.29, 1.52, 35.49, -0.39, -0.06, 0.61, 250199372, 1215384867, 48080, 286805
12.45, 81.78, -28.20, 8.27, 11.11, 39.17, -0.37, -0.07, 0.63, 250199372, 1215384867, 48080, 286811
12.45, 81.78, -28.20, 7.94, 15.45, 41.01, -0.35, -0.06, 0.63, 250199372, 1215384867, 48080, 286817
12.45, 81.78, -28.20, 7.32, 19.35, 42.08, -0.33, -0.06, 0.62, 250199372, 1215384867, 48080, 286823
12.45, 81.78, -28.20, 7.62, 23.01, 42.60, -0.32, -0.07, 0.62, 250199372, 1215384867, 48080, 286829
12.45, 81.78, -28.20, 9.01, 27.04, 42.70, -0.34, -0.06, 0.63, 250199372, 1215384867, 48080, 286835
12.45, 81.78, -28.20, 19.56, 34.95, 42.74, -0.34, -0.03, 0.70, 250199372, 1215384867, 48080, 286841
12.45, 81.78, -28.20, 28.73, 38.09, 43.56, -0.32, -0.03, 0.70, 250199372, 1215384867, 48080, 286847
12.45, 81.78, -28.20, 35.45, 40.89, 44.46, -0.27, -0.03, 0.71, 250199372, 1215384867, 48080, 286853
